Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
179,20,17423,9,5,2008,2009,1904,0,312,2216,2234,0,0,2234,1,0,2,0,1,1,9,1,3,1166,0,60,0,0,0,0,0,7,2009,501837
1171,80,9880,6,6,1977,1977,522,0,574,1096,1118,0,0,1118,1,0,1,0,3,1,6,1,1,358,203,0,0,0,0,576,0,7,2008,171000
1079,120,4435,6,5,2004,2004,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,1,2,420,140,0,0,0,0,0,0,5,2006,155900
390,60,12474,10,5,2007,2008,1280,0,402,1682,1742,590,0,2332,1,0,2,1,3,1,9,1,3,846,196,134,0,0,0,0,0,8,2008,426000
133,20,7388,5,6,1959,2002,405,0,658,1063,1327,0,0,1327,1,0,1,0,3,1,7,0,2,624,0,0,0,0,0,0,0,7,2007,150750
1046,20,13680,3,5,1955,1955,0,0,0,0,1733,0,0,1733,0,0,2,0,4,1,8,1,2,452,0,0,0,0,0,0,0,6,2009,139600
1365,160,3180,7,5,2005,2005,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,4,2006,144152
571,90,13101,5,5,1965,1965,231,0,1497,1728,1728,0,0,1728,0,0,2,0,6,2,10,0,2,576,0,0,0,0,0,0,0,11,2008,142600
290,70,8730,6,7,1915,2003,0,0,698,698,698,698,0,1396,0,0,1,0,3,1,7,0,1,384,0,0,0,0,259,0,0,7,2007,153575
247,190,9142,6,8,1910,1950,0,0,1020,1020,908,1020,0,1928,0,0,2,0,4,2,9,0,1,440,0,60,112,0,0,0,0,4,2006,137000
889,20,15865,8,6,1970,1970,351,823,1043,2217,2217,0,0,2217,1,0,2,0,4,1,8,1,2,621,81,207,0,0,224,0,0,10,2007,268000
776,120,4500,6,5,1998,1998,866,0,338,1204,1204,0,0,1204,1,0,2,0,2,1,5,0,2,412,0,247,0,0,0,0,0,6,2009,162000
553,20,11146,8,5,2006,2006,0,0,1709,1709,1717,0,0,1717,0,0,2,0,3,1,7,1,3,908,169,39,0,0,0,0,0,7,2009,255500
90,20,8070,4,5,1994,1995,588,0,402,990,990,0,0,990,1,0,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,8,2007,123600
193,20,9017,7,5,1999,1999,560,0,871,1431,1431,0,0,1431,1,0,2,0,3,1,6,0,2,666,0,35,0,0,0,0,0,9,2009,192000
997,20,10659,5,6,1961,1961,915,0,135,1050,1050,0,0,1050,1,0,1,0,3,1,6,0,1,368,0,319,0,0,0,0,0,1,2006,136500
1436,20,8400,6,9,1962,2005,0,0,1319,1319,1537,0,0,1537,1,0,1,1,3,1,7,1,2,462,0,36,0,0,0,0,0,7,2008,174000
1199,20,9100,7,5,2001,2001,0,0,1212,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2,573,356,0,0,0,0,0,0,6,2009,178000
437,50,4400,6,8,1920,1950,0,0,648,648,734,384,0,1118,0,0,1,0,2,1,6,0,2,440,0,0,0,0,0,0,0,10,2006,116000
1407,85,8445,5,7,1972,2007,656,0,112,768,768,0,0,768,1,0,1,0,2,1,5,0,2,396,58,0,0,0,0,0,0,3,2009,133000
899,20,12919,9,5,2009,2010,2188,0,142,2330,2364,0,0,2364,1,0,2,1,2,1,11,2,3,820,0,67,0,0,0,0,0,3,2010,611657
652,70,9084,4,5,1940,1950,0,0,755,755,755,755,0,1510,1,0,1,0,4,1,7,1,1,296,120,0,0,0,0,0,0,10,2009,108000
1117,80,7750,8,5,2002,2002,353,0,55,408,779,640,0,1419,1,0,2,1,3,1,7,1,2,527,120,0,0,0,0,0,0,3,2009,184100
147,30,6120,5,7,1931,1993,209,0,506,715,875,0,0,875,1,0,1,0,2,1,5,0,1,180,48,0,0,0,0,0,0,11,2009,105000
119,60,12376,7,5,1990,1990,1470,0,203,1673,1699,1523,0,3222,1,0,3,0,5,1,11,2,3,594,367,0,0,0,0,0,0,5,2010,320000
951,20,7200,5,8,1950,2002,398,149,317,864,864,0,0,864,1,0,1,0,3,1,5,0,2,720,194,0,0,0,0,0,0,7,2007,129000
1400,50,6171,6,6,1925,1990,264,0,712,976,1160,448,0,1608,0,0,2,1,3,1,7,1,1,216,147,16,0,0,0,0,0,10,2009,137450
534,20,5000,1,3,1946,1950,0,0,0,0,334,0,0,334,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2007,39300
863,20,9672,6,5,1984,1985,338,0,702,1040,1097,0,0,1097,0,0,2,0,3,1,6,0,2,480,0,0,0,0,0,0,0,5,2010,152000
803,60,8199,7,5,2005,2005,648,0,80,728,728,728,0,1456,1,0,2,1,3,1,7,1,2,410,36,18,0,0,0,0,0,10,2008,189000
970,190,10382,6,5,1958,1958,513,0,75,588,1095,0,0,1095,1,0,1,0,2,1,6,0,1,264,0,0,0,0,0,0,0,3,2006,140000
1330,60,9084,7,5,1998,1998,0,0,935,935,955,677,0,1632,0,0,2,1,3,1,8,1,2,462,0,28,0,0,0,0,0,6,2006,176500
943,90,7711,4,3,1977,1977,1440,0,0,1440,1440,0,0,1440,2,0,2,0,4,2,8,0,0,0,321,0,0,0,0,0,0,8,2007,150000
898,90,7018,5,5,1979,1979,0,0,0,0,1120,1120,0,2240,0,0,2,0,6,2,12,0,2,528,154,0,0,0,0,0,0,6,2009,142953
27,20,7200,5,7,1951,2000,234,486,180,900,900,0,0,900,0,1,1,0,3,1,5,0,2,576,222,32,0,0,0,0,0,5,2010,134800
677,70,9600,4,2,1900,1950,0,0,1095,1095,1095,679,0,1774,1,0,2,0,4,2,8,0,3,779,0,0,90,0,0,0,0,5,2006,87000
15,20,10920,6,5,1960,1960,733,0,520,1253,1253,0,0,1253,1,0,1,1,2,1,5,1,1,352,0,213,176,0,0,0,0,5,2008,157000
501,160,1890,6,5,1973,1973,356,0,316,672,672,546,0,1218,0,0,1,1,3,1,7,0,1,264,144,28,0,0,0,0,0,5,2007,113000
888,50,16466,5,7,1955,1955,0,0,816,816,872,521,0,1393,0,0,1,1,3,1,8,0,1,300,121,0,0,0,265,0,0,4,2008,135500
83,20,10206,8,5,2007,2007,33,0,1530,1563,1563,0,0,1563,0,0,2,0,3,1,6,1,3,758,144,99,0,0,0,0,0,10,2008,245000
354,30,8520,6,8,1928,2003,0,0,624,624,720,0,0,720,0,0,1,0,2,1,5,0,2,484,106,0,0,0,0,0,0,5,2010,105900
1225,60,15384,7,5,2004,2005,724,0,64,788,788,702,0,1490,1,0,2,1,3,1,8,1,2,388,100,75,0,0,0,0,0,2,2008,184000
1372,80,9600,6,6,1955,1996,831,0,161,992,1661,0,0,1661,1,0,1,0,3,1,8,1,1,377,0,28,0,0,178,0,0,10,2008,165500
1166,20,9541,7,5,2009,2009,0,0,1502,1502,1502,0,0,1502,0,0,2,0,3,1,7,0,2,644,0,114,0,0,0,0,0,9,2009,233170
601,60,10927,8,5,2005,2005,546,0,512,1058,1058,846,0,1904,1,0,2,1,3,1,8,1,2,736,179,60,0,0,0,0,0,6,2006,275000
876,60,9000,8,5,2007,2007,64,0,1120,1184,1184,1426,0,2610,0,0,2,1,4,1,11,1,2,550,208,364,0,0,0,0,0,8,2007,303477
274,20,9600,6,6,1958,1988,620,620,0,1240,1632,0,0,1632,1,0,2,0,3,1,6,1,1,338,289,0,0,0,0,0,0,4,2009,139000
913,30,6120,5,7,1925,1950,489,0,279,768,1015,0,0,1015,0,0,1,0,3,1,6,0,1,450,0,0,112,0,120,0,620,7,2006,88000
685,60,16770,7,5,1998,1998,0,0,1195,1195,1195,644,0,1839,0,0,2,1,4,1,7,0,2,486,0,81,0,0,0,0,0,6,2010,221000
1091,90,8544,3,4,1950,1950,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,2,400,0,0,0,0,0,0,0,6,2009,92900
467,20,10628,7,5,1970,1970,778,0,499,1277,1277,0,0,1277,1,0,1,0,2,1,5,1,2,526,0,0,0,0,176,0,0,4,2007,167000
1413,90,7200,4,5,1949,1950,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,2,420,0,0,0,0,0,0,0,6,2009,90000
1273,20,13526,5,6,1965,1965,560,375,0,935,935,0,0,935,1,0,1,0,3,1,5,0,1,288,180,0,0,0,0,0,0,11,2006,137000
663,20,13560,6,3,1968,1968,0,0,1392,1392,1392,0,0,1392,1,0,1,0,2,1,5,2,2,576,0,0,240,0,0,0,0,7,2009,110000
448,60,11214,7,5,1998,1999,0,0,930,930,956,930,0,1886,0,0,2,1,4,1,10,1,2,431,89,0,0,0,0,0,0,7,2006,199900
372,50,17120,4,4,1959,1959,0,0,0,0,1120,468,0,1588,0,0,2,0,4,1,7,1,2,680,0,59,0,0,0,0,0,7,2008,134432
558,50,11040,4,6,1920,1950,637,0,0,637,897,439,0,1336,0,0,1,1,3,1,7,0,1,570,0,47,120,0,0,0,0,9,2006,108000
855,20,17920,5,4,1955,1974,306,1085,372,1763,1779,0,0,1779,1,0,1,1,3,1,6,1,2,454,0,418,0,0,312,0,0,7,2006,170000
1031,190,7082,5,8,1916,1995,0,0,686,686,948,980,0,1928,0,0,2,0,5,2,10,0,0,0,0,0,228,0,0,0,0,7,2006,160000
272,20,39104,7,7,1954,2005,226,1063,96,1385,1363,0,0,1363,1,0,1,0,2,1,5,2,2,439,81,0,0,0,0,0,0,4,2008,241500
606,60,13600,7,6,1965,1990,454,0,314,768,1186,800,0,1986,0,0,2,1,3,1,7,3,2,486,0,42,0,0,189,0,0,10,2009,205000
450,50,6000,3,7,1948,2002,331,0,318,649,679,504,0,1183,0,0,1,1,2,1,6,0,1,308,0,176,0,0,0,0,0,6,2007,120000
1245,70,11435,8,7,1929,1950,0,0,792,792,792,725,0,1517,0,0,1,0,3,1,7,2,2,400,0,0,0,0,0,0,0,6,2006,230000
524,60,40094,10,5,2007,2008,2260,0,878,3138,3138,1538,0,4676,1,0,3,1,3,1,11,1,3,884,208,406,0,0,0,0,0,10,2007,184750
215,60,10900,6,7,1977,1977,378,0,311,689,689,703,0,1392,0,0,1,1,3,1,6,0,1,299,0,36,0,0,0,0,450,3,2010,161750
345,160,2592,5,3,1976,1976,129,232,175,536,536,576,0,1112,0,0,1,1,3,1,4,0,1,336,182,0,0,0,0,0,0,4,2010,85000
839,20,9525,5,6,1995,2006,0,0,1099,1099,1099,0,0,1099,0,0,1,1,3,1,6,0,1,352,278,0,0,0,0,0,0,6,2008,144000
1269,50,14100,8,9,1935,1997,192,0,536,728,1968,1479,0,3447,0,0,3,1,4,1,11,2,3,1014,314,12,0,0,0,0,0,5,2008,381000
148,60,9505,7,5,2001,2001,0,0,884,884,884,1151,0,2035,0,0,2,1,3,1,8,1,2,434,144,48,0,0,0,0,0,5,2010,222500
1309,20,12000,5,7,1948,2005,144,608,172,924,1122,0,0,1122,1,0,1,0,2,1,6,0,2,528,0,36,0,0,0,0,0,5,2008,147000
1103,20,7000,5,7,1960,2002,588,0,422,1010,1134,0,0,1134,0,0,1,0,2,1,6,0,1,254,0,16,0,0,0,0,0,4,2007,135000
724,50,8172,4,6,1954,1972,0,0,941,941,997,473,0,1470,0,0,2,0,4,1,7,0,1,548,0,0,0,0,156,0,0,5,2008,135000
413,20,4403,7,5,2009,2009,578,0,892,1470,1478,0,0,1478,1,0,2,1,2,1,7,1,2,484,0,144,0,0,0,0,0,6,2010,222000
689,20,8089,8,6,2007,2007,945,0,474,1419,1419,0,0,1419,1,0,2,0,2,1,7,1,2,567,140,0,0,0,0,0,0,10,2007,392000
1303,60,10120,8,5,1994,1994,740,0,425,1165,1203,1323,0,2526,1,0,2,1,4,1,8,1,3,844,309,78,0,0,0,0,0,12,2006,290000
784,85,9101,5,6,1978,1978,1097,0,0,1097,1110,0,0,1110,1,0,1,0,1,1,4,1,2,602,303,30,0,0,0,0,0,7,2009,165500
343,90,8544,3,4,1949,1950,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,2,400,0,0,0,0,0,0,0,5,2006,87500
948,20,14536,8,5,2002,2003,1300,0,316,1616,1629,0,0,1629,1,0,2,0,3,1,9,1,3,808,0,252,0,0,0,0,0,11,2007,270000
748,70,11700,7,7,1880,2003,0,0,1240,1240,1320,1320,0,2640,0,0,1,1,4,1,8,1,4,864,181,0,386,0,0,0,0,5,2009,265979
174,20,10197,6,5,1961,1961,288,374,700,1362,1362,0,0,1362,1,0,1,1,3,1,6,1,2,504,0,20,0,0,0,0,0,6,2008,163000
1010,50,6000,5,5,1926,1950,0,0,1008,1008,1008,0,514,1522,0,0,2,0,4,1,7,0,0,0,0,0,138,0,0,0,0,6,2006,102000
378,60,11143,8,5,2004,2005,0,0,1580,1580,1580,886,0,2466,0,0,3,0,4,1,8,1,2,610,159,214,0,0,0,0,0,12,2007,340000
1017,20,11883,7,5,1996,1996,690,0,814,1504,1504,0,0,1504,1,0,2,0,3,1,6,1,2,478,115,66,0,0,0,0,0,6,2009,203000
739,90,10800,5,5,1987,1988,1200,0,0,1200,1200,0,0,1200,3,0,3,0,3,1,5,0,0,0,120,0,0,0,0,0,0,3,2009,179000
306,20,10386,8,5,2004,2005,1464,0,536,2000,2000,0,0,2000,1,0,2,0,3,1,8,0,3,888,168,0,0,0,0,0,0,7,2007,305900
544,120,4058,7,5,1998,1998,584,139,0,723,767,0,0,767,1,0,1,0,1,1,4,0,1,367,120,40,0,0,0,0,0,6,2007,133000
1042,60,9130,6,8,1966,2000,400,64,336,800,800,832,0,1632,0,1,1,1,4,1,7,0,2,484,0,40,0,0,0,0,0,7,2008,173000
1016,60,8400,8,6,2001,2001,643,0,167,810,810,855,0,1665,1,0,2,1,3,1,6,0,2,528,0,45,0,0,0,0,0,11,2009,227000
19,20,13695,5,5,2004,2004,646,0,468,1114,1114,0,0,1114,1,0,1,1,3,1,6,0,2,576,0,102,0,0,0,0,0,6,2008,159000
286,160,4251,7,5,2006,2007,0,0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,2,528,0,54,0,0,0,0,0,6,2007,164700
222,60,8068,6,5,2002,2002,0,0,1010,1010,1010,1257,0,2267,0,0,2,1,4,1,8,1,2,390,120,46,0,0,0,0,0,12,2009,200000
1021,20,7024,4,5,2005,2005,1024,0,108,1132,1132,0,0,1132,1,0,1,1,2,1,5,0,2,451,252,64,0,0,0,0,0,6,2008,176000
23,20,9742,8,5,2002,2002,0,0,1777,1777,1795,0,0,1795,0,0,2,0,3,1,7,1,2,534,171,159,0,0,0,0,0,9,2008,230000
1155,60,13700,7,6,1965,1988,454,0,410,864,902,918,0,1820,0,0,1,2,4,1,8,2,2,492,60,84,0,0,273,0,0,5,2008,201800
117,20,11616,5,5,1962,1962,170,670,252,1092,1092,0,0,1092,0,1,1,0,3,1,6,1,1,288,0,20,144,0,0,0,0,9,2009,139000
985,90,10125,5,5,1977,1977,0,0,0,0,1302,432,0,1734,0,0,2,0,4,2,8,0,2,539,0,0,0,0,0,0,0,8,2009,126000
407,50,10480,6,5,1936,1950,0,0,1064,1064,1166,0,473,1639,0,0,1,0,3,1,6,0,1,240,0,0,0,0,0,0,0,3,2008,115000
362,50,9144,5,5,1940,1982,399,0,484,883,988,517,0,1505,1,0,1,0,3,1,8,0,1,240,0,0,0,0,0,0,0,7,2008,145000
96,60,9765,6,8,1993,1993,310,0,370,680,680,790,0,1470,0,0,2,1,3,1,6,1,2,420,232,63,0,0,0,0,480,4,2009,185000
1197,60,14054,7,5,2006,2006,0,0,879,879,879,984,0,1863,0,0,2,1,4,1,9,1,3,660,100,17,0,0,0,0,0,11,2006,219210
262,60,9588,8,5,2007,2007,0,0,1482,1482,1482,1092,0,2574,0,0,2,1,3,1,10,1,3,868,0,148,0,0,0,0,0,11,2007,276000
1198,75,8850,7,6,1916,1950,0,0,815,815,815,875,0,1690,0,0,1,0,3,1,7,1,1,225,0,0,330,0,0,0,0,7,2006,144000
1172,20,9120,6,6,1958,1958,662,0,599,1261,1261,0,0,1261,1,0,1,0,3,1,6,1,2,433,0,0,0,0,288,0,1400,11,2008,163000
609,70,12168,8,6,1934,1998,428,0,537,965,1940,1254,0,3194,0,0,2,1,4,1,10,2,2,380,0,0,0,0,0,0,0,9,2007,359100
180,30,8520,5,6,1923,2006,0,0,968,968,968,0,0,968,0,0,1,0,2,1,5,0,2,480,0,0,184,0,0,0,0,7,2007,100000
103,90,7018,5,5,1979,1979,0,0,0,0,1535,0,0,1535,0,0,2,0,4,2,8,0,2,410,0,0,0,0,0,0,0,6,2009,118964
575,80,10500,5,7,1971,2005,349,0,23,372,576,533,0,1109,0,1,1,0,3,1,5,0,1,288,35,0,0,0,0,0,0,12,2007,139000
717,70,10800,7,8,1890,1998,0,0,718,718,1576,978,0,2554,0,0,1,1,3,1,8,0,2,704,0,48,143,0,0,0,0,7,2007,159500
1014,30,7200,5,4,1910,2006,247,465,310,1022,1022,0,0,1022,1,0,1,0,2,1,4,0,1,280,0,30,226,0,0,0,0,6,2009,85000
564,50,21780,6,7,1918,1950,0,0,1163,1163,1163,511,0,1674,0,0,2,0,4,1,8,1,2,396,72,36,0,0,144,0,0,7,2008,185000
185,50,7438,5,8,1908,1991,0,0,504,504,936,316,0,1252,0,0,1,0,3,1,5,0,2,576,104,0,0,0,0,0,0,6,2006,127000
468,70,9480,5,7,1942,1995,386,0,342,728,888,756,0,1644,0,0,1,1,3,1,7,2,1,312,168,0,0,0,0,0,0,6,2007,146500
381,50,5000,5,6,1924,1950,218,0,808,1026,1026,665,0,1691,0,0,2,0,3,1,6,1,1,308,0,0,242,0,0,0,0,5,2010,127000
904,20,14859,7,5,2006,2006,0,0,1670,1670,1670,0,0,1670,0,0,2,0,3,1,7,1,3,690,144,60,0,0,0,0,0,8,2006,240000
604,160,3182,7,5,2004,2005,0,0,600,600,600,600,0,1200,0,0,2,1,2,1,4,0,2,480,0,172,0,0,0,0,0,6,2010,151000
72,20,7599,4,6,1982,2006,565,0,280,845,845,0,0,845,1,0,1,0,2,1,4,0,2,360,0,0,0,0,0,0,0,6,2007,129500
1231,90,18890,5,5,1977,1977,498,211,652,1361,1361,1259,0,2620,0,0,2,2,4,2,12,1,2,600,155,24,145,0,0,0,8300,8,2007,190000
397,20,7200,5,5,1972,1972,777,0,117,894,894,0,0,894,0,0,1,0,2,1,6,0,2,600,215,0,0,0,0,0,0,9,2009,123000
875,50,5720,5,6,1941,1950,0,0,676,676,676,455,0,1131,0,0,1,1,3,1,5,0,1,200,26,0,0,0,0,0,0,8,2009,66500
1055,60,11367,8,5,2002,2002,932,0,133,1065,1091,898,0,1989,1,0,2,1,3,1,7,1,2,586,199,60,0,0,0,0,0,11,2006,255000
924,120,8012,6,5,1993,1994,165,841,598,1604,1617,0,0,1617,1,0,2,0,2,1,5,1,2,533,0,69,0,0,0,0,0,7,2008,193000
347,20,12772,6,8,1960,1998,498,0,460,958,958,0,0,958,0,0,1,0,2,1,5,0,1,301,0,0,0,0,0,0,15500,4,2007,151500
1093,50,8400,6,5,1925,1950,423,0,758,1181,1390,304,0,1694,0,0,2,0,4,1,7,1,2,576,342,0,128,0,0,0,0,6,2008,136500
