age,education,day,month,y,duration
25,tertiary,12,oct,no,5
74,primary,4,sep,no,113
26,tertiary,29,jan,no,172
25,tertiary,10,jul,no,45
32,tertiary,4,may,no,117
28,secondary,14,jul,no,101
25,secondary,13,apr,yes,295
47,tertiary,30,jan,no,139
40,secondary,7,may,no,249
44,unknown,5,jun,no,202
53,primary,20,nov,no,95
32,tertiary,18,nov,no,175
29,secondary,7,may,no,293
36,secondary,18,nov,no,288
40,secondary,30,jul,no,106
49,secondary,21,jul,no,31
32,tertiary,28,aug,no,16
32,secondary,21,nov,no,379
54,primary,20,jun,no,152
39,tertiary,18,nov,no,247
57,secondary,6,jun,no,198
39,secondary,20,apr,yes,462
46,primary,12,may,no,51
32,unknown,21,may,no,394
60,secondary,20,jun,yes,1467
33,tertiary,30,jan,no,499
40,secondary,9,jun,no,75
51,secondary,30,jan,no,321
40,secondary,20,nov,no,194
37,tertiary,12,may,no,259
37,secondary,22,aug,no,92
38,secondary,15,may,no,150
38,secondary,9,jun,no,80
52,tertiary,18,jul,no,127
50,secondary,5,feb,no,273
40,primary,2,jun,no,193
32,secondary,14,may,no,46
37,primary,18,nov,no,850
36,tertiary,1,jun,no,36
41,secondary,19,may,no,112
33,secondary,18,nov,no,422
59,secondary,28,may,no,109
42,secondary,18,aug,no,280
32,secondary,12,aug,no,204
32,secondary,10,jul,no,412
23,secondary,12,may,no,120
34,tertiary,17,jul,no,654
36,secondary,23,may,no,110
57,tertiary,19,aug,no,260
55,secondary,6,feb,no,47
45,tertiary,11,may,no,340
57,tertiary,16,may,no,199
37,tertiary,16,nov,no,333
66,primary,15,jul,no,178
48,secondary,20,apr,no,97
44,tertiary,15,jul,no,289
55,secondary,20,aug,no,126
26,secondary,7,jul,no,238
21,secondary,13,may,no,49
47,secondary,9,may,no,252
47,secondary,6,may,no,197
26,secondary,7,jul,no,360
32,primary,20,apr,no,198
18,unknown,21,aug,no,104
41,secondary,16,may,no,80
32,primary,20,may,no,13
41,primary,7,jul,no,252
45,tertiary,14,may,no,228
43,secondary,20,aug,no,89
46,secondary,2,feb,no,219
56,secondary,9,jun,no,123
46,tertiary,21,apr,no,446
44,tertiary,30,may,no,43
52,secondary,27,may,no,95
32,tertiary,1,sep,no,69
29,secondary,13,apr,yes,1101
37,secondary,15,may,no,7
57,secondary,19,may,no,44
29,unknown,28,jan,no,330
47,unknown,5,jun,no,394
32,primary,6,may,no,169
51,primary,6,may,no,208
45,secondary,21,aug,no,62
36,tertiary,21,may,no,432
33,secondary,27,aug,no,29
26,secondary,28,jan,no,112
34,tertiary,12,aug,no,197
53,secondary,17,jun,no,115
40,primary,19,may,no,84
38,tertiary,7,may,no,330
39,secondary,4,jun,no,608
55,primary,7,may,no,247
33,tertiary,2,feb,no,194
41,tertiary,29,may,no,159
35,tertiary,8,feb,yes,469
61,tertiary,25,oct,yes,225
32,tertiary,4,may,no,78
50,secondary,3,jul,no,90
26,tertiary,11,feb,no,108
56,tertiary,20,nov,no,113
30,secondary,14,jul,no,244
34,secondary,7,may,no,315
49,unknown,30,jul,yes,988
29,tertiary,28,jan,no,468
59,primary,15,jul,no,41
53,primary,14,may,no,149
37,secondary,17,jul,no,130
33,tertiary,22,oct,yes,249
31,secondary,28,jul,no,322
53,secondary,5,may,no,412
32,secondary,23,jul,no,106
45,primary,14,may,no,174
41,tertiary,5,jun,no,189
39,secondary,16,jun,no,757
58,secondary,2,jun,no,393
32,tertiary,3,feb,no,693
56,secondary,6,aug,no,184
45,secondary,17,nov,no,62
37,tertiary,2,mar,yes,229
43,primary,2,feb,no,237
30,secondary,21,nov,no,531
30,tertiary,6,may,no,401
27,secondary,21,may,no,450
57,tertiary,4,jun,yes,166
57,secondary,11,jul,no,82
36,tertiary,27,may,no,287
56,secondary,10,jul,no,288
32,tertiary,6,aug,no,101
55,secondary,10,feb,yes,169
47,secondary,5,aug,no,195
30,secondary,30,may,no,65
31,secondary,22,may,no,100
41,secondary,28,may,no,226
43,secondary,14,may,no,2241
34,secondary,25,jun,no,247
31,tertiary,8,mar,yes,277
24,secondary,13,jul,yes,475
41,secondary,2,feb,no,421
27,secondary,4,jun,no,313
56,secondary,2,feb,no,315
53,secondary,17,nov,no,113
31,unknown,19,nov,no,282
34,secondary,13,may,no,253
31,secondary,20,nov,no,410
40,primary,6,jun,no,32
39,tertiary,20,nov,no,78
52,primary,26,may,no,560
34,secondary,31,jul,no,56
33,secondary,7,may,no,177
34,tertiary,8,aug,no,472
35,tertiary,21,jul,no,37
44,secondary,20,jun,no,27
24,secondary,16,may,no,234
41,primary,20,may,yes,1392
49,secondary,19,aug,no,177
32,unknown,6,may,no,46
53,secondary,7,jul,no,82
24,secondary,18,may,no,4
56,tertiary,19,aug,no,486
46,primary,22,aug,no,234
55,primary,12,jun,no,90
54,secondary,18,nov,no,42
37,primary,6,may,no,39
54,tertiary,19,nov,no,50
41,secondary,20,may,no,19
37,tertiary,20,jun,no,187
53,secondary,17,apr,no,66
38,secondary,3,mar,no,103
54,primary,3,apr,no,352
53,unknown,8,may,no,298
35,secondary,28,jul,no,395
32,secondary,13,may,no,589
48,secondary,14,jan,yes,517
43,secondary,11,may,no,28
29,tertiary,17,jul,no,87
25,secondary,18,jul,no,225
33,secondary,13,may,no,109
30,tertiary,25,aug,no,142
32,secondary,18,jun,no,110
30,secondary,27,may,no,149
70,primary,18,may,no,445
53,secondary,5,jun,no,138
31,tertiary,22,aug,yes,579
35,tertiary,11,aug,no,588
44,primary,19,nov,no,131
32,secondary,15,apr,no,266
51,tertiary,22,may,no,168
46,primary,29,may,no,336
29,secondary,23,sep,yes,427
52,secondary,20,oct,no,139
60,secondary,18,jul,no,91
43,tertiary,17,nov,no,360
30,secondary,19,aug,no,166
46,secondary,11,jun,no,886
52,primary,15,may,no,41
29,tertiary,14,jan,no,110
49,secondary,5,aug,no,171
58,secondary,23,jun,yes,790
35,tertiary,13,aug,no,119
50,secondary,21,nov,no,64
63,primary,1,oct,no,321
39,tertiary,29,jan,no,108
42,unknown,10,aug,yes,187
76,primary,24,mar,yes,170
52,secondary,29,aug,no,20
27,tertiary,29,jan,no,103
54,secondary,16,jun,no,24
26,unknown,25,may,yes,678
36,primary,8,may,no,108
59,primary,19,jun,yes,834
29,tertiary,15,jun,no,181
33,secondary,20,may,no,85
33,unknown,17,apr,no,225
23,secondary,18,may,no,557
41,secondary,21,jul,no,1425
29,secondary,5,may,no,231
37,secondary,31,jul,no,34
42,secondary,28,may,no,344
58,tertiary,15,may,no,850
46,secondary,13,may,no,20
48,tertiary,17,apr,no,222
60,tertiary,5,feb,no,173
34,secondary,9,jul,no,181
43,tertiary,6,aug,no,400
35,secondary,10,feb,yes,515
60,primary,26,feb,no,480
37,tertiary,30,jun,no,202
42,secondary,31,jul,no,84
41,secondary,20,jun,no,120
92,unknown,22,oct,yes,313
44,tertiary,20,aug,yes,552
40,secondary,15,jul,no,103
35,tertiary,21,jul,no,90
47,secondary,19,jun,no,284
51,secondary,15,may,no,71
60,primary,7,aug,no,125
27,tertiary,18,may,no,10
56,tertiary,6,jun,no,36
56,secondary,8,jul,no,175
40,secondary,26,may,no,29
38,secondary,21,may,no,420
30,secondary,2,jun,no,572
49,tertiary,12,jan,yes,243
32,tertiary,14,may,no,182
55,tertiary,17,jun,no,462
32,secondary,21,may,no,189
50,secondary,30,jan,no,113
84,primary,26,aug,no,185
41,secondary,6,may,no,206
42,secondary,15,may,no,495
45,primary,15,may,no,239
34,secondary,12,may,no,377
39,secondary,18,nov,yes,486
28,secondary,8,may,no,144
43,secondary,25,jul,no,188
39,secondary,18,aug,no,108
40,tertiary,7,jul,yes,180
45,secondary,27,jul,yes,287
26,tertiary,26,mar,no,98
25,secondary,18,may,no,549
44,primary,20,jun,no,258
37,secondary,6,aug,no,291
31,tertiary,30,jul,no,72
53,primary,4,feb,no,136
47,secondary,20,aug,no,64
56,tertiary,8,apr,no,326
65,tertiary,10,aug,no,465
40,tertiary,28,may,no,154
44,unknown,6,may,no,149
51,secondary,14,may,no,471
37,tertiary,3,jun,no,88
30,secondary,7,jul,no,422
38,secondary,4,jun,no,213
55,secondary,8,apr,no,167
50,unknown,18,jun,no,18
34,secondary,4,feb,no,61
47,secondary,26,oct,yes,604
32,tertiary,14,aug,no,128
39,secondary,25,jul,no,132
45,tertiary,20,nov,no,206
36,primary,5,jun,no,96
25,primary,28,may,no,129
34,unknown,23,jun,no,442
31,secondary,15,may,no,110
25,secondary,15,jul,no,167
55,secondary,3,jun,no,148
39,secondary,8,may,no,319
38,tertiary,6,may,no,250
33,secondary,25,may,no,241
28,primary,21,jul,no,116
51,secondary,25,jul,no,84
61,tertiary,2,feb,yes,670
31,tertiary,30,jan,no,154
34,tertiary,31,mar,no,265
58,secondary,26,may,no,169
49,tertiary,30,mar,no,96
42,tertiary,20,aug,no,140
31,secondary,14,aug,no,421
30,tertiary,11,aug,yes,229
51,primary,19,jun,no,368
46,secondary,6,apr,no,342
59,primary,27,aug,no,88
34,tertiary,20,nov,no,366
25,tertiary,8,sep,no,127
47,primary,16,jun,no,219
57,secondary,18,dec,no,127
38,secondary,8,may,no,191
33,tertiary,28,aug,no,56
47,secondary,11,aug,no,293
47,unknown,10,jul,no,144
23,tertiary,30,jul,no,160
28,secondary,30,apr,no,157
30,primary,5,feb,no,37
42,tertiary,8,jul,no,251
24,secondary,6,apr,no,112
47,secondary,16,jul,no,77
32,tertiary,15,apr,no,362
46,secondary,8,jul,no,214
39,tertiary,11,jun,no,162
54,primary,9,apr,no,40
64,tertiary,7,sep,yes,569
56,primary,24,jul,no,84
28,primary,5,may,no,175
31,primary,3,feb,no,256
30,secondary,11,aug,no,101
34,secondary,21,nov,no,114
51,secondary,21,nov,no,8
50,secondary,19,nov,no,122
36,tertiary,4,aug,no,160
45,secondary,15,may,no,139
41,tertiary,19,nov,no,136
54,primary,19,jun,no,184
31,tertiary,23,may,no,206
57,unknown,31,jul,no,28
37,secondary,14,aug,no,144
29,secondary,28,may,no,117
23,secondary,30,mar,yes,236
33,tertiary,3,jun,yes,198
37,unknown,1,oct,yes,238
32,secondary,7,jul,no,98
32,secondary,20,apr,no,322
49,tertiary,19,nov,no,106
47,primary,12,jun,no,67
45,secondary,29,jul,no,65
46,secondary,14,may,no,546
38,tertiary,25,aug,no,323
31,secondary,22,aug,no,186
43,unknown,1,sep,no,513
29,tertiary,29,jan,no,61
39,secondary,7,may,no,406
34,secondary,20,nov,no,197
59,secondary,28,jan,no,273
37,secondary,5,may,no,147
31,tertiary,23,may,no,83
32,tertiary,22,apr,yes,400
39,secondary,20,jun,no,150
55,secondary,13,may,no,18
30,tertiary,26,may,no,260
46,secondary,20,apr,no,239
46,tertiary,15,sep,yes,1962
37,secondary,8,may,no,133
38,secondary,30,jan,no,437
36,tertiary,14,aug,no,123
71,tertiary,24,aug,no,73
46,primary,13,may,no,353
55,tertiary,9,apr,no,191
34,tertiary,23,jul,no,361
40,tertiary,15,sep,yes,506
34,secondary,16,jun,no,109
33,tertiary,28,jul,no,57
30,secondary,20,oct,no,7
55,secondary,28,jul,no,69
32,tertiary,25,may,no,146
28,secondary,30,apr,yes,278
26,secondary,7,jul,no,299
43,secondary,19,nov,yes,1102
34,secondary,18,jul,no,909
37,secondary,20,may,no,185
54,primary,9,jun,no,117
41,secondary,30,may,no,124
42,tertiary,28,jan,no,228
49,tertiary,17,apr,no,75
35,tertiary,21,nov,no,86
44,primary,27,may,no,310
46,secondary,14,may,no,380
47,secondary,15,may,no,113
42,secondary,14,may,no,349
60,unknown,8,may,no,77
74,primary,20,aug,no,84
41,primary,14,apr,yes,168
30,secondary,20,may,no,62
34,tertiary,28,aug,no,205
34,primary,15,jul,yes,860
33,secondary,27,may,no,190
35,secondary,3,jun,no,118
51,unknown,5,jun,no,409
31,secondary,20,aug,no,99
53,secondary,9,jun,no,478
36,secondary,15,jul,yes,687
46,secondary,7,jul,no,136
65,secondary,14,apr,yes,450
28,secondary,8,may,no,55
41,secondary,18,nov,yes,929
45,secondary,19,aug,no,109
61,secondary,13,nov,no,632
28,unknown,16,apr,no,34
28,unknown,27,may,no,580
51,tertiary,20,apr,no,64
29,unknown,29,may,no,346
31,primary,3,feb,no,148
74,tertiary,13,oct,no,200
37,unknown,17,apr,no,362
70,primary,28,apr,no,50
29,tertiary,3,jun,no,180
42,tertiary,27,aug,no,78
27,tertiary,13,feb,no,55
59,primary,2,jun,no,72
50,primary,6,may,no,129
59,tertiary,21,aug,yes,252
77,tertiary,25,mar,no,189
26,tertiary,28,may,no,124
30,primary,2,jul,no,590
39,secondary,21,nov,no,141
48,secondary,31,jul,no,130
33,secondary,18,jul,yes,278
34,primary,26,may,no,85
37,secondary,22,jul,no,106
43,tertiary,29,jul,no,103
25,secondary,9,may,no,164
31,tertiary,19,nov,no,112
57,primary,11,jun,no,125
52,primary,31,jul,no,155
42,secondary,23,jul,no,185
34,secondary,27,jun,no,102
47,tertiary,21,aug,no,189
57,tertiary,8,may,no,40
37,secondary,30,jun,no,124
37,secondary,3,feb,no,18
42,secondary,13,may,no,318
43,tertiary,19,aug,no,696
34,secondary,28,jul,no,51
37,primary,24,jul,no,467
39,secondary,28,may,no,363
49,tertiary,8,apr,no,65
29,tertiary,6,may,yes,667
56,secondary,15,may,no,176
32,secondary,6,feb,no,202
54,secondary,18,aug,no,195
45,tertiary,21,jul,no,623
46,tertiary,6,may,no,114
27,tertiary,11,oct,no,162
41,unknown,8,jul,no,514
46,tertiary,22,aug,yes,686
30,secondary,21,aug,no,166
42,tertiary,11,jun,no,203
46,primary,8,aug,no,188
48,tertiary,18,aug,no,445
46,secondary,9,jul,no,411
60,tertiary,11,jun,no,48
53,secondary,2,feb,no,150
38,unknown,18,nov,no,63
43,secondary,5,may,no,156
33,tertiary,18,nov,no,95
42,primary,29,jan,no,305
51,tertiary,4,feb,no,52
54,tertiary,7,may,no,199
42,secondary,20,nov,no,73
54,tertiary,21,jul,no,101
46,secondary,7,aug,no,225
40,secondary,20,nov,no,290
41,secondary,14,may,no,216
39,tertiary,7,jul,no,86
40,tertiary,11,aug,no,94
27,tertiary,30,jan,no,195
54,tertiary,12,may,no,30
53,primary,4,feb,no,134
39,secondary,5,feb,no,221
47,secondary,17,nov,no,92
49,secondary,23,jul,no,73
54,secondary,6,may,no,381
47,tertiary,26,aug,no,17
58,tertiary,21,nov,no,1032
48,secondary,31,jul,no,135
39,secondary,7,may,no,69
32,secondary,31,jul,no,70
27,tertiary,30,jan,no,267
49,secondary,5,feb,no,128
31,secondary,11,aug,no,1504
41,secondary,10,jul,no,277
49,tertiary,30,may,no,244
31,tertiary,5,feb,no,67
34,secondary,18,jul,no,50
21,secondary,13,may,no,148
37,secondary,20,jun,no,32
48,secondary,28,may,no,357
34,tertiary,25,may,no,109
63,primary,14,oct,no,201
44,secondary,18,may,no,18
27,secondary,21,may,no,292
32,secondary,31,jul,no,105
32,secondary,21,jul,no,1156
32,unknown,18,may,no,99
46,secondary,20,aug,no,395
33,secondary,29,jan,no,483
43,tertiary,8,aug,no,358
39,secondary,21,nov,no,46
42,secondary,21,may,no,187
44,secondary,5,may,no,172
39,tertiary,29,aug,no,345
64,secondary,5,mar,no,84
44,secondary,26,aug,no,358
40,secondary,24,jul,no,328
57,primary,14,aug,no,526
35,tertiary,9,jun,no,105
27,tertiary,25,jul,no,295
47,secondary,7,may,no,25
39,secondary,20,jun,no,9
42,secondary,8,apr,no,764
53,secondary,30,may,no,163
54,secondary,7,may,no,369
36,secondary,5,jun,no,563
40,tertiary,30,may,no,243
40,secondary,28,may,no,187
51,primary,14,may,no,97
30,secondary,29,jun,no,189
58,secondary,5,feb,yes,286
50,primary,15,may,no,419
52,secondary,17,dec,no,110
25,secondary,15,may,no,22
28,tertiary,7,oct,no,116
40,secondary,29,may,no,49
29,tertiary,7,dec,no,1002
48,secondary,15,jul,no,159
34,secondary,30,aug,no,28
27,tertiary,4,jun,yes,525
37,tertiary,12,jun,yes,1010
32,secondary,30,mar,no,415
23,secondary,4,jun,no,299
36,secondary,12,may,no,415
31,secondary,30,jan,yes,1776
51,tertiary,5,may,no,336
49,secondary,6,may,yes,451
44,tertiary,20,jun,no,15
53,tertiary,18,jun,no,112
31,secondary,8,jul,no,144
45,tertiary,3,feb,no,221
46,secondary,30,apr,yes,268
30,primary,28,may,no,92
41,secondary,12,jun,no,230
32,tertiary,7,jul,no,98
49,primary,18,aug,no,26
37,secondary,27,may,no,224
35,primary,18,nov,no,254
31,secondary,5,may,no,730
35,tertiary,8,may,no,64
29,secondary,29,jan,no,275
35,tertiary,7,apr,no,263
69,tertiary,5,feb,yes,128
38,secondary,14,may,no,115
51,tertiary,18,jul,no,83
43,secondary,20,jun,no,262
26,tertiary,4,jun,no,209
41,primary,13,may,no,87
35,secondary,9,may,no,130
48,primary,14,may,no,212
36,tertiary,28,aug,no,58
29,secondary,18,may,no,196
36,tertiary,17,apr,no,41
35,secondary,9,nov,yes,524
41,secondary,14,aug,no,142
47,secondary,28,may,no,227
54,secondary,14,aug,no,152
37,secondary,30,apr,yes,390
52,secondary,27,oct,no,157
41,tertiary,20,jun,no,95
36,secondary,2,mar,no,328
41,secondary,28,may,no,119
33,secondary,7,may,no,254
33,secondary,26,may,no,192
31,secondary,18,jul,no,135
39,secondary,8,may,no,40
54,secondary,30,jul,no,163
48,tertiary,17,nov,no,125
41,secondary,20,apr,no,185
58,secondary,14,aug,no,366
41,primary,18,may,no,115
47,secondary,2,feb,no,276
42,tertiary,19,may,no,49
35,secondary,9,may,no,72
29,secondary,8,jul,no,604
45,secondary,8,aug,no,130
42,secondary,19,jun,no,63
35,secondary,18,nov,no,117
35,tertiary,8,jun,yes,200
55,tertiary,29,may,no,135
37,secondary,13,may,no,302
35,primary,23,may,yes,1349
35,secondary,11,may,no,7
52,secondary,31,jul,no,166
43,tertiary,11,aug,no,155
35,tertiary,5,jun,no,78
59,secondary,20,may,no,217
59,tertiary,17,nov,yes,540
36,tertiary,18,jul,no,178
47,secondary,30,jan,no,113
40,tertiary,17,nov,no,64
32,tertiary,20,apr,no,86
56,primary,13,aug,no,111
24,secondary,18,feb,yes,134
31,tertiary,15,may,no,293
60,secondary,18,jun,no,173
51,unknown,5,jun,no,312
32,secondary,6,may,no,98
40,secondary,5,jun,no,59
29,primary,9,may,no,184
34,primary,13,may,no,138
37,secondary,20,aug,no,25
46,secondary,26,may,no,208
37,secondary,21,nov,no,21
42,primary,30,jan,no,54
36,tertiary,4,may,no,65
39,tertiary,27,may,no,59
29,secondary,18,may,no,105
50,unknown,5,jun,no,1009
33,secondary,18,aug,no,212
60,tertiary,2,dec,yes,415
44,secondary,28,jul,no,180
35,secondary,11,aug,no,113
59,secondary,26,may,yes,748
39,secondary,21,nov,no,205
34,tertiary,21,nov,no,81
35,tertiary,4,feb,no,202
30,tertiary,18,may,no,229
37,secondary,21,jul,no,191
30,tertiary,20,nov,no,41
43,tertiary,7,may,no,244
29,secondary,17,apr,no,240
54,unknown,5,may,no,108
38,tertiary,21,jul,no,184
31,primary,28,may,no,507
42,secondary,27,aug,no,203
26,secondary,27,may,yes,776
53,primary,4,feb,no,152
30,primary,5,mar,no,116
40,tertiary,17,nov,no,153
34,primary,8,jul,no,225
59,secondary,5,may,no,73
32,primary,20,nov,no,485
48,tertiary,13,may,no,149
49,tertiary,8,may,no,240
31,secondary,16,may,no,28
33,tertiary,10,aug,yes,447
47,secondary,2,feb,no,110
36,secondary,29,jan,no,92
37,secondary,26,feb,yes,152
50,primary,11,aug,no,123
43,primary,7,jul,no,259
36,secondary,15,jul,no,571
51,primary,15,may,yes,611
44,secondary,17,nov,no,102
43,tertiary,26,aug,no,176
51,tertiary,31,jul,no,251
33,secondary,18,may,no,133
56,secondary,19,nov,no,312
45,primary,29,jan,no,79
36,primary,9,jun,no,1098
47,secondary,11,jun,no,40
28,tertiary,28,may,no,300
28,tertiary,4,feb,no,181
30,tertiary,3,jun,no,180
29,tertiary,25,jul,no,324
38,secondary,2,jun,no,384
37,secondary,8,may,no,200
36,secondary,8,may,no,147
37,tertiary,14,may,no,93
37,secondary,19,nov,no,67
43,tertiary,5,may,no,253
35,tertiary,20,apr,no,36
42,secondary,16,apr,no,102
44,secondary,28,jan,no,68
37,primary,11,may,no,108
35,primary,14,may,no,8
46,secondary,12,may,no,211
33,secondary,29,may,no,431
45,primary,29,jan,no,117
33,tertiary,29,jun,yes,421
36,secondary,15,may,no,65
52,secondary,16,may,no,335
60,secondary,6,aug,no,160
46,primary,17,nov,no,100
57,tertiary,21,nov,no,102
37,primary,9,may,no,514
34,tertiary,18,aug,yes,370
36,tertiary,28,aug,no,69
58,primary,25,aug,yes,606
56,secondary,28,may,no,25
40,secondary,29,may,no,245
28,tertiary,13,jan,yes,163
39,tertiary,11,jul,no,193
40,tertiary,8,may,no,105
56,tertiary,21,jul,yes,854
39,secondary,8,may,no,136
40,secondary,11,may,no,50
39,unknown,18,jul,no,147
28,primary,8,may,no,534
27,secondary,29,jan,no,253
29,secondary,2,feb,no,42
28,secondary,4,jun,no,114
38,tertiary,8,may,no,92
29,secondary,15,may,no,85
38,secondary,20,may,no,116
40,secondary,14,jul,no,204
55,primary,5,jun,no,247
36,tertiary,14,may,no,603
51,primary,5,may,no,295
35,primary,31,jul,no,151
34,tertiary,21,nov,no,34
31,tertiary,12,mar,yes,119
38,tertiary,7,may,no,251
54,unknown,13,may,no,202
53,primary,21,jul,no,96
31,secondary,14,jul,no,77
29,secondary,22,oct,yes,247
33,primary,18,jul,no,351
42,tertiary,19,aug,no,88
35,primary,8,may,no,265
63,tertiary,12,oct,no,130
37,secondary,21,aug,no,119
26,secondary,6,jun,no,60
42,secondary,27,may,no,137
34,tertiary,22,jul,no,255
35,tertiary,29,aug,no,204
54,primary,15,may,no,589
34,tertiary,5,may,no,106
45,tertiary,16,jul,no,41
32,tertiary,19,nov,no,477
37,tertiary,15,feb,yes,93
50,primary,22,aug,no,149
43,tertiary,12,aug,no,110
44,tertiary,15,may,no,104
36,tertiary,6,aug,no,311
26,tertiary,4,may,no,334
42,primary,4,feb,no,23
43,secondary,8,may,no,105
37,primary,17,jun,no,131
37,primary,17,apr,yes,404
46,primary,27,may,no,217
40,primary,5,feb,no,162
30,secondary,7,may,no,104
25,unknown,26,may,yes,170
21,primary,15,may,yes,409
51,tertiary,23,apr,yes,113
54,secondary,6,nov,yes,464
47,secondary,19,jun,no,451
37,secondary,9,jul,no,397
46,tertiary,9,jun,no,445
42,secondary,28,jul,no,228
41,tertiary,4,aug,no,104
58,tertiary,30,jul,no,120
30,secondary,16,apr,no,948
55,secondary,11,may,no,149
39,secondary,20,nov,no,157
23,secondary,28,may,no,507
28,secondary,7,may,no,247
36,primary,4,jun,yes,920
37,primary,2,feb,no,51
44,secondary,14,may,no,211
32,secondary,3,feb,no,19
43,secondary,11,aug,no,134
43,secondary,20,apr,no,306
39,secondary,12,may,no,131
36,secondary,30,apr,yes,208
32,secondary,16,apr,yes,648
38,secondary,18,may,yes,1173
27,tertiary,23,jul,no,171
55,tertiary,16,jun,no,394
33,primary,19,nov,no,251
39,tertiary,14,may,no,11
39,tertiary,16,jun,no,32
25,secondary,6,may,no,143
28,secondary,26,may,no,144
32,tertiary,19,nov,no,164
31,secondary,3,jun,no,154
40,tertiary,21,jul,no,65
59,primary,11,aug,no,225
35,tertiary,21,jul,no,262
41,tertiary,7,aug,no,91
41,tertiary,3,feb,no,168
38,primary,7,may,no,81
30,secondary,5,may,yes,670
43,secondary,17,jun,no,332
33,tertiary,21,nov,no,70
51,secondary,11,jul,no,57
42,secondary,14,may,no,238
29,secondary,30,apr,yes,465
34,secondary,20,may,no,423
29,tertiary,7,jul,no,611
53,tertiary,20,apr,no,12
39,secondary,22,may,no,23
33,secondary,26,may,no,165
57,secondary,17,nov,no,83
39,secondary,17,jun,no,133
28,secondary,2,mar,yes,177
51,tertiary,12,aug,no,105
51,primary,8,aug,no,85
